party_identifier,event_count,rera_complaint_count,mutation_rejection_count,cpgrams_escalation_count,cersai_flag_count,avg_days_between_events,multi_portal_escalation_score,events_last_30_days,events_last_60_days,state,district,predicted_dispute_type,label
PID-42685,5,2,1,0,0,9.2,0.6,2,5,Karnataka,Mangaluru,property_boundary,1
PID-35487,4,1,1,0,0,12.7,0.8,1,4,Telangana,Khammam,rent_tenancy,1
PID-33414,8,1,2,1,1,13.0,1.0,2,4,Andhra Pradesh,Vijayawada,rent_tenancy,1
PID-79462,3,1,1,1,0,49.5,0.6,1,1,Punjab,Amritsar,property_boundary,0
PID-45626,8,4,0,0,1,12.0,0.8,2,4,Madhya Pradesh,Bhopal,property_boundary,1
PID-15990,2,2,0,0,0,71.0,0.2,1,1,Bihar,Bhagalpur,property_boundary,0
PID-68733,1,0,0,0,0,999,0.2,1,1,Rajasthan,Udaipur,employment,0
PID-85147,5,3,0,0,1,12.8,0.6,2,4,West Bengal,Howrah,property_boundary,1
PID-80812,3,1,0,1,0,54.0,0.6,1,1,Haryana,Panipat,property_boundary,0
PID-93206,5,2,0,0,1,4.5,0.6,4,5,Gujarat,Gandhinagar,property_ownership,1
PID-58891,6,0,0,1,2,13.4,0.4,2,4,West Bengal,Siliguri,neighbourhood,1
PID-67978,1,1,0,0,0,999,0.2,1,1,West Bengal,Siliguri,property_boundary,0
PID-57500,2,1,0,0,0,37.0,0.4,1,1,Tamil Nadu,Salem,rent_tenancy,0
PID-48882,4,0,0,1,1,7.7,0.4,4,4,Madhya Pradesh,Gwalior,neighbourhood,1
PID-49068,2,1,1,0,0,65.0,0.4,1,1,Telangana,Nizamabad,property_ownership,0
PID-42828,3,0,0,1,2,82.0,0.6,1,1,Kerala,Kannur,neighbourhood,0
PID-97350,2,0,0,0,1,39.0,0.4,1,1,Kerala,Thrissur,rent_tenancy,0
PID-67896,4,1,0,0,0,11.3,0.8,1,4,Maharashtra,Pune,rent_tenancy,1
PID-36801,3,0,0,1,2,65.0,0.2,1,1,Maharashtra,Mumbai,consumer,0
PID-66803,3,1,0,0,0,16.0,0.6,2,3,Bihar,Patna,rent_tenancy,1
PID-46797,3,1,1,0,1,75.0,0.6,1,1,Punjab,Chandigarh,rent_tenancy,0
PID-37246,8,0,0,0,1,13.6,0.8,2,5,Madhya Pradesh,Gwalior,employment,1
PID-95435,3,1,1,0,0,50.5,0.6,1,2,Madhya Pradesh,Gwalior,rent_tenancy,0
PID-18019,3,0,0,0,1,63.0,0.4,1,1,Andhra Pradesh,Visakhapatnam,employment,0
PID-46682,3,0,0,2,0,56.0,0.4,1,1,Rajasthan,Jodhpur,consumer,0
PID-14397,1,0,0,0,1,999,0.2,1,1,Tamil Nadu,Madurai,other_civil,0
PID-88466,3,0,0,0,0,50.0,0.6,1,1,Rajasthan,Kota,employment,0
PID-46610,1,0,0,1,0,999,0.2,1,1,Uttar Pradesh,Kanpur,consumer,0
PID-29799,1,0,0,1,0,999,0.2,1,1,Andhra Pradesh,Guntur,consumer,0
PID-35821,3,0,0,1,0,73.0,0.4,1,1,Punjab,Jalandhar,neighbourhood,0
PID-32726,3,0,1,0,1,11.5,0.4,3,3,Madhya Pradesh,Bhopal,property_boundary,1
PID-27748,3,0,0,0,0,58.5,0.4,1,1,Kerala,Thiruvananthapuram,property_ownership,0
PID-17882,7,1,0,1,0,13.0,1.0,1,4,Kerala,Kannur,property_ownership,1
PID-21234,2,0,1,0,1,56.0,0.4,1,1,Delhi,West Delhi,rent_tenancy,0
PID-90752,3,1,1,0,0,71.0,0.4,1,1,Kerala,Kochi,rent_tenancy,0
PID-57851,6,1,0,1,1,11.8,0.8,2,5,Madhya Pradesh,Jabalpur,property_ownership,1
PID-27531,1,0,0,0,0,999,0.2,1,1,Punjab,Jalandhar,employment,0
PID-59895,7,2,1,1,0,8.3,0.8,1,3,Delhi,West Delhi,property_boundary,1
PID-49455,2,0,0,0,0,64.0,0.2,1,1,Kerala,Thiruvananthapuram,other_civil,0
PID-25498,3,0,0,0,1,35.0,0.4,1,2,West Bengal,Siliguri,contract_breach,0
PID-54829,1,0,0,0,0,999,0.2,1,1,Uttar Pradesh,Kanpur,employment,0
PID-62799,4,2,0,1,0,9.0,0.6,2,4,Andhra Pradesh,Nellore,property_ownership,1
PID-71405,8,0,0,2,0,12.6,0.6,1,3,Gujarat,Rajkot,consumer,1
PID-80770,3,2,0,0,0,53.5,0.4,1,1,West Bengal,Siliguri,property_boundary,0
PID-93005,2,0,0,1,0,46.0,0.4,1,1,Maharashtra,Pune,other_civil,0
PID-66883,2,0,1,0,0,45.0,0.2,1,1,West Bengal,Durgapur,property_ownership,0
PID-13656,3,0,0,1,1,75.5,0.4,1,1,Haryana,Gurugram,neighbourhood,0
PID-90601,1,1,0,0,0,999,0.2,1,1,Bihar,Gaya,property_boundary,0
PID-12252,3,0,1,1,1,60.5,0.2,1,2,Rajasthan,Jaipur,property_boundary,0
PID-48614,2,1,0,0,0,70.0,0.4,1,1,West Bengal,Howrah,rent_tenancy,0
PID-62692,2,0,0,1,0,56.0,0.4,1,1,Andhra Pradesh,Vijayawada,neighbourhood,0
PID-99302,6,0,1,2,0,12.4,0.8,1,4,Uttar Pradesh,Kanpur,property_ownership,1
PID-88522,3,0,0,0,0,60.5,0.4,1,2,Rajasthan,Kota,rent_tenancy,0
PID-69311,1,0,0,0,1,999,0.2,1,1,Telangana,Karimnagar,money_loan,0
PID-51707,1,0,0,1,0,999,0.2,1,1,Punjab,Amritsar,neighbourhood,0
PID-64234,4,0,0,0,2,19.7,0.4,1,3,Maharashtra,Nagpur,contract_breach,1
PID-85352,5,1,1,0,0,18.2,0.8,1,3,Uttar Pradesh,Kanpur,rent_tenancy,1
PID-64015,2,0,0,0,1,60.0,0.2,1,1,West Bengal,Siliguri,property_ownership,0
PID-34891,1,0,0,0,0,999,0.2,1,1,Tamil Nadu,Coimbatore,other_civil,0
PID-38305,4,1,1,2,0,13.0,0.6,3,4,Delhi,West Delhi,property_ownership,1
PID-12771,3,2,0,0,0,62.5,0.4,1,1,Bihar,Gaya,property_ownership,0
PID-12657,1,0,1,0,0,999,0.2,1,1,Gujarat,Ahmedabad,rent_tenancy,0
PID-62128,2,1,0,0,0,39.0,0.4,1,2,Andhra Pradesh,Nellore,property_boundary,0
PID-63810,3,0,0,0,1,77.5,0.4,1,1,Madhya Pradesh,Gwalior,property_ownership,0
PID-67339,3,0,0,2,0,72.5,0.4,1,1,Kerala,Kannur,consumer,0
PID-45407,1,0,0,0,0,999,0.2,1,1,Delhi,East Delhi,property_ownership,0
PID-50503,3,0,0,0,0,16.0,0.4,2,3,Uttar Pradesh,Varanasi,rent_tenancy,1
PID-74665,4,1,0,0,1,12.0,0.8,2,4,Gujarat,Gandhinagar,rent_tenancy,1
PID-53667,3,0,0,1,0,54.0,0.6,1,1,West Bengal,Siliguri,consumer,0
PID-27917,1,0,0,0,0,999,0.2,1,1,Maharashtra,Nashik,rent_tenancy,0
PID-55751,1,0,0,0,0,999,0.2,1,1,Haryana,Ambala,other_civil,0
PID-80975,3,1,0,0,0,41.0,0.4,1,2,Madhya Pradesh,Indore,property_ownership,0
PID-18026,3,0,0,1,1,65.0,0.4,1,1,Rajasthan,Ajmer,neighbourhood,0
PID-86887,1,0,0,0,0,999,0.2,1,1,Uttar Pradesh,Agra,property_ownership,0
PID-28768,2,1,0,0,0,61.0,0.4,1,1,Rajasthan,Ajmer,property_boundary,0
PID-35805,4,1,1,0,0,14.7,0.6,2,4,Maharashtra,Pune,property_ownership,1
PID-54068,2,0,1,0,0,90.0,0.4,1,1,Haryana,Panipat,rent_tenancy,0
PID-30846,2,1,0,0,0,52.0,0.4,1,1,Kerala,Kannur,property_boundary,0
PID-80458,3,3,0,0,0,8.5,0.2,3,3,Madhya Pradesh,Jabalpur,property_ownership,1
PID-99072,3,1,0,0,1,37.0,0.4,1,2,Kerala,Kannur,rent_tenancy,0
PID-46400,1,0,0,0,0,999,0.2,1,1,Delhi,South Delhi,money_loan,0
PID-64650,6,0,0,0,1,13.6,0.6,1,3,Karnataka,Hubli-Dharwad,family_inheritance,1
PID-59963,3,2,0,0,0,19.0,0.4,1,3,Madhya Pradesh,Indore,property_ownership,1
PID-41168,7,0,2,0,0,13.7,0.6,2,4,Maharashtra,Pune,rent_tenancy,1
PID-75325,5,2,2,0,1,10.0,0.8,1,4,Rajasthan,Udaipur,property_boundary,1
PID-91220,2,1,0,0,0,87.0,0.4,1,1,Tamil Nadu,Tiruchirappalli,property_ownership,0
PID-21136,4,2,0,0,0,10.3,0.6,1,4,West Bengal,Siliguri,property_ownership,1
PID-33937,1,1,0,0,0,999,0.2,1,1,Uttar Pradesh,Lucknow,property_ownership,0
PID-86261,1,0,0,0,1,999,0.2,1,1,Andhra Pradesh,Vijayawada,money_loan,0
PID-93379,6,0,2,1,0,13.0,0.8,1,2,Telangana,Nizamabad,property_boundary,1
PID-87449,4,3,0,0,0,12.3,0.4,1,4,Bihar,Muzaffarpur,property_boundary,1
PID-92543,4,1,0,0,0,11.7,0.6,2,4,Delhi,East Delhi,property_boundary,1
PID-11393,1,0,0,0,0,999,0.2,1,1,Delhi,Central Delhi,contract_breach,0
PID-23205,5,1,0,1,0,12.5,0.6,2,5,Rajasthan,Ajmer,property_ownership,1
PID-85139,2,0,0,0,0,65.0,0.4,1,1,Kerala,Kozhikode,employment,0
PID-21950,7,3,1,0,1,10.3,0.8,2,5,Karnataka,Mysuru,rent_tenancy,1
PID-96698,2,0,0,1,1,33.0,0.2,1,1,Delhi,North Delhi,neighbourhood,0
PID-42171,2,1,0,0,0,35.0,0.4,1,2,Haryana,Ambala,property_ownership,0
PID-80471,7,2,0,0,1,8.0,0.8,3,7,Maharashtra,Thane,property_ownership,1
PID-89472,1,1,0,0,0,999,0.2,1,1,Kerala,Kannur,rent_tenancy,0
PID-23593,1,1,0,0,0,999,0.2,1,1,Telangana,Khammam,rent_tenancy,0
PID-49354,1,0,0,0,0,999,0.2,1,1,Andhra Pradesh,Visakhapatnam,other_civil,0
PID-17348,1,0,0,0,0,999,0.2,1,1,Punjab,Ludhiana,neighbourhood,0
PID-31966,4,1,0,0,0,19.3,0.6,1,3,Uttar Pradesh,Agra,property_boundary,1
PID-84895,3,0,0,0,1,59.5,0.4,1,2,Gujarat,Ahmedabad,consumer,0
PID-40829,5,1,1,0,0,17.0,0.8,1,2,Punjab,Chandigarh,property_ownership,1
PID-59535,1,0,0,0,0,999,0.2,1,1,West Bengal,Kolkata,family_inheritance,0
PID-74755,2,0,1,0,0,89.0,0.4,1,1,Gujarat,Vadodara,rent_tenancy,0
PID-44508,4,1,0,2,1,7.7,0.8,3,4,Maharashtra,Nagpur,rent_tenancy,1
PID-48458,1,1,0,0,0,999,0.2,1,1,Haryana,Faridabad,property_boundary,0
PID-63097,5,2,1,0,0,15.2,0.6,1,2,Gujarat,Vadodara,property_ownership,1
PID-85909,2,0,0,0,1,86.0,0.2,1,1,Gujarat,Rajkot,property_ownership,0
PID-50003,3,1,1,0,0,56.5,0.6,1,1,West Bengal,Howrah,rent_tenancy,0
PID-76872,3,0,0,1,0,83.0,0.6,1,1,Telangana,Warangal,other_civil,0
PID-34280,2,1,0,0,1,79.0,0.4,1,1,Andhra Pradesh,Vijayawada,rent_tenancy,0
PID-15378,3,1,2,0,0,8.0,0.6,2,3,Punjab,Chandigarh,property_boundary,1
PID-30665,2,1,1,0,0,48.0,0.4,1,1,Bihar,Bhagalpur,property_ownership,0
PID-45308,1,0,0,0,0,999,0.2,1,1,Uttar Pradesh,Agra,employment,0
PID-68936,1,0,1,0,0,999,0.2,1,1,Tamil Nadu,Madurai,rent_tenancy,0
PID-19529,3,0,0,0,0,59.0,0.4,1,1,Gujarat,Rajkot,rent_tenancy,0
PID-61659,1,1,0,0,0,999,0.2,1,1,Kerala,Kochi,rent_tenancy,0
PID-27012,2,0,0,0,1,72.0,0.4,1,1,Gujarat,Vadodara,property_ownership,0
PID-99502,5,1,1,0,1,11.0,0.4,1,5,West Bengal,Kolkata,rent_tenancy,1
PID-41683,3,1,0,0,0,6.5,0.6,1,3,Tamil Nadu,Salem,property_ownership,1
PID-86912,4,2,0,0,0,16.7,0.6,1,3,Tamil Nadu,Madurai,property_ownership,1
PID-74226,2,0,0,0,0,37.0,0.4,1,2,Gujarat,Vadodara,neighbourhood,0
PID-11170,3,0,1,0,0,11.0,0.4,2,3,Punjab,Ludhiana,property_ownership,1
PID-78546,3,1,0,0,0,13.0,0.6,1,3,Bihar,Bhagalpur,property_ownership,1
PID-40461,1,0,0,0,0,999,0.2,1,1,Haryana,Ambala,family_inheritance,0
PID-52922,3,1,0,0,0,62.0,0.6,1,1,Maharashtra,Thane,property_boundary,0
PID-37464,3,1,0,0,0,63.0,0.4,1,1,Haryana,Ambala,property_boundary,0
PID-98108,2,0,1,0,1,53.0,0.4,1,2,Bihar,Bhagalpur,property_boundary,0
PID-64174,1,0,0,0,1,999,0.2,1,1,Gujarat,Ahmedabad,consumer,0
PID-71307,6,1,2,0,0,14.2,0.8,1,3,Punjab,Amritsar,property_boundary,1
PID-23423,3,0,0,0,1,63.0,0.4,1,1,Karnataka,Mangaluru,employment,0
PID-39171,6,1,1,0,1,12.2,0.8,3,4,Haryana,Faridabad,property_ownership,1
PID-45039,3,2,0,0,0,18.5,0.4,1,3,Haryana,Ambala,rent_tenancy,1
PID-30846,3,1,0,0,2,61.0,0.6,1,2,Gujarat,Rajkot,property_boundary,0
PID-67068,3,0,0,1,0,14.0,0.6,2,3,Delhi,North Delhi,neighbourhood,1
PID-32588,2,1,1,0,0,76.0,0.4,1,1,Maharashtra,Nashik,property_ownership,0
PID-25681,4,1,0,0,0,12.0,0.6,1,3,Punjab,Patiala,rent_tenancy,1
PID-72676,4,0,0,0,1,20.0,0.8,1,3,Delhi,South Delhi,neighbourhood,1
PID-75611,3,1,1,0,0,59.0,0.6,1,1,Madhya Pradesh,Indore,property_boundary,0
PID-17860,3,1,0,0,0,61.5,0.6,1,2,Kerala,Kozhikode,property_boundary,0
PID-25331,1,0,0,0,0,999,0.2,1,1,Delhi,Central Delhi,money_loan,0
PID-97073,1,1,0,0,0,999,0.2,1,1,Uttar Pradesh,Lucknow,property_ownership,0
PID-86389,7,4,1,1,0,15.2,0.6,3,4,West Bengal,Durgapur,property_boundary,1
PID-56842,2,0,0,1,0,33.0,0.2,1,2,Telangana,Khammam,other_civil,0
PID-28339,2,0,0,0,1,82.0,0.2,1,1,Uttar Pradesh,Kanpur,property_boundary,0
PID-43016,4,1,2,0,1,23.0,0.4,2,3,Delhi,North Delhi,property_ownership,1
PID-84589,2,1,0,0,0,90.0,0.4,1,1,Bihar,Bhagalpur,property_boundary,0
PID-42858,6,1,1,0,1,9.0,0.8,1,4,Maharashtra,Mumbai,rent_tenancy,1
PID-30518,2,0,0,0,0,52.0,0.2,1,1,Bihar,Gaya,property_boundary,0
PID-43580,2,0,0,0,0,88.0,0.4,1,1,Karnataka,Mysuru,family_inheritance,0
PID-32323,4,1,1,0,1,11.7,0.8,1,3,Andhra Pradesh,Nellore,property_ownership,1
PID-46568,3,1,0,1,0,70.0,0.6,1,1,Maharashtra,Nagpur,property_boundary,0
PID-88771,2,0,0,0,0,53.0,0.2,1,1,Rajasthan,Udaipur,property_ownership,0
PID-75143,1,0,0,0,0,999,0.2,1,1,Bihar,Bhagalpur,property_boundary,0
PID-28100,3,1,1,0,0,57.0,0.4,1,1,Gujarat,Gandhinagar,rent_tenancy,0
PID-58508,1,0,0,0,0,999,0.2,1,1,Maharashtra,Mumbai,contract_breach,0
PID-71339,7,1,0,0,2,13.7,0.8,2,4,Kerala,Kochi,property_boundary,1
PID-78048,2,0,0,0,1,32.0,0.4,1,2,Tamil Nadu,Coimbatore,family_inheritance,0
PID-84104,2,0,1,0,0,48.0,0.4,1,2,West Bengal,Siliguri,property_boundary,0
PID-54839,4,1,0,0,0,15.7,0.8,2,4,Gujarat,Vadodara,property_boundary,1
PID-43168,2,0,0,0,0,76.0,0.4,1,1,Uttar Pradesh,Kanpur,property_ownership,0
PID-42166,3,1,0,1,0,12.5,0.6,1,3,Punjab,Amritsar,property_boundary,1
PID-67880,1,1,0,0,0,999,0.2,1,1,Haryana,Gurugram,property_ownership,0
PID-15256,3,1,0,0,1,55.5,0.6,1,1,Karnataka,Hubli-Dharwad,property_ownership,0
PID-31420,1,0,0,0,0,999,0.2,1,1,Kerala,Thiruvananthapuram,contract_breach,0
PID-61647,3,1,0,1,0,49.0,0.4,1,1,Delhi,South Delhi,rent_tenancy,0
PID-75823,6,2,1,0,0,14.4,0.8,3,4,Tamil Nadu,Salem,rent_tenancy,1
PID-37666,1,0,0,0,0,999,0.2,1,1,Andhra Pradesh,Visakhapatnam,contract_breach,0
PID-67854,2,1,0,0,1,46.0,0.4,1,2,Rajasthan,Jodhpur,property_boundary,0
PID-46950,2,1,0,0,0,69.0,0.4,1,1,Karnataka,Mangaluru,property_ownership,0
PID-80846,3,1,1,1,0,48.5,0.4,1,1,Uttar Pradesh,Agra,property_boundary,0
PID-34596,6,1,0,0,1,17.2,0.6,1,3,Karnataka,Mysuru,property_boundary,1
PID-47200,3,3,0,0,0,7.5,0.2,3,3,Punjab,Patiala,property_boundary,1
PID-42753,1,0,0,0,1,999,0.2,1,1,Tamil Nadu,Chennai,consumer,0
PID-30369,1,0,0,0,0,999,0.2,1,1,Kerala,Thiruvananthapuram,other_civil,0
PID-79607,6,2,0,0,1,12.0,0.6,1,3,Maharashtra,Thane,rent_tenancy,1
PID-45203,5,2,1,0,0,13.5,0.6,1,3,Madhya Pradesh,Gwalior,rent_tenancy,1
PID-33724,1,0,0,0,0,999,0.2,1,1,Maharashtra,Nashik,contract_breach,0
PID-77311,2,1,0,0,0,69.0,0.4,1,1,Madhya Pradesh,Jabalpur,property_ownership,0
PID-74120,2,0,2,0,0,56.0,0.2,1,1,Uttar Pradesh,Kanpur,rent_tenancy,0
PID-41831,5,0,0,0,2,13.2,0.4,3,5,Tamil Nadu,Salem,employment,1
PID-54442,1,0,0,0,0,999,0.2,1,1,Tamil Nadu,Madurai,property_boundary,0
PID-55652,6,0,3,1,0,12.0,0.8,1,4,West Bengal,Durgapur,property_ownership,1
PID-52215,1,0,0,0,0,999,0.2,1,1,Haryana,Ambala,consumer,0
PID-11905,1,0,0,0,1,999,0.2,1,1,Bihar,Muzaffarpur,property_boundary,0
PID-17766,2,1,0,1,0,86.0,0.4,1,1,Telangana,Nizamabad,property_boundary,0
PID-99660,7,1,0,1,1,13.5,1.0,2,5,Andhra Pradesh,Guntur,property_ownership,1
PID-13933,7,2,0,1,0,17.5,0.8,1,3,Tamil Nadu,Madurai,property_ownership,1
PID-23332,8,0,1,0,0,15.9,0.8,1,2,Rajasthan,Ajmer,property_ownership,1
PID-22535,2,0,0,1,0,56.0,0.4,1,1,Tamil Nadu,Salem,consumer,0
PID-69491,1,0,0,1,0,999,0.2,1,1,Delhi,Central Delhi,other_civil,0
PID-51295,6,1,3,1,0,10.6,0.8,2,6,Madhya Pradesh,Jabalpur,property_ownership,1
PID-72076,3,1,1,0,0,52.5,0.6,1,1,Haryana,Ambala,property_ownership,0
PID-51920,3,1,0,1,0,53.0,0.6,1,1,Uttar Pradesh,Lucknow,property_ownership,0
PID-40706,2,0,1,0,0,81.0,0.4,1,1,Punjab,Jalandhar,property_ownership,0
PID-16373,1,0,1,0,0,999,0.2,1,1,Tamil Nadu,Salem,property_boundary,0
PID-73274,2,0,0,0,1,80.0,0.4,1,1,Uttar Pradesh,Varanasi,property_ownership,0
PID-29523,8,2,1,3,1,13.9,0.6,2,5,Kerala,Kannur,property_ownership,1
PID-90733,4,0,0,0,0,13.7,0.6,2,4,Tamil Nadu,Salem,neighbourhood,1
PID-17563,8,1,1,1,1,15.4,1.0,1,4,Kerala,Kozhikode,property_boundary,1
PID-63880,3,1,0,0,2,34.5,0.4,1,2,West Bengal,Kolkata,rent_tenancy,0
PID-65817,3,0,1,0,0,51.5,0.6,1,2,Haryana,Gurugram,property_ownership,0
PID-77685,7,1,0,0,0,14.3,1.0,2,5,Maharashtra,Mumbai,property_boundary,1
PID-53073,3,1,0,1,0,76.5,0.6,1,1,Maharashtra,Mumbai,property_boundary,0
PID-78508,8,0,0,0,2,15.9,0.8,1,4,Madhya Pradesh,Jabalpur,contract_breach,1
PID-98765,3,0,0,0,1,66.5,0.4,1,1,Delhi,East Delhi,money_loan,0
PID-98723,3,1,1,0,0,13.0,0.6,2,3,Delhi,East Delhi,property_boundary,1
PID-81989,2,0,0,0,0,85.0,0.2,1,1,Haryana,Ambala,money_loan,0
PID-65267,1,0,0,0,1,999,0.2,1,1,Bihar,Darbhanga,neighbourhood,0
PID-36475,3,0,1,0,0,6.0,0.4,3,3,Telangana,Warangal,property_ownership,1
PID-71671,3,0,3,0,0,67.0,0.6,1,1,West Bengal,Kolkata,rent_tenancy,0
PID-48352,1,0,0,0,0,999,0.2,1,1,Tamil Nadu,Tiruchirappalli,rent_tenancy,0
PID-61185,6,0,1,0,1,12.4,0.8,2,4,Bihar,Darbhanga,rent_tenancy,1
PID-69797,6,0,1,0,1,10.0,0.6,3,6,Bihar,Bhagalpur,property_boundary,1
PID-46223,6,1,1,1,1,14.6,0.8,2,4,Punjab,Jalandhar,property_ownership,1
PID-39108,3,1,1,0,0,50.5,0.6,1,2,Punjab,Chandigarh,property_ownership,0
PID-12814,7,2,1,0,1,11.7,0.6,2,5,Andhra Pradesh,Tirupati,property_boundary,1
PID-11267,7,2,1,0,1,12.2,0.6,1,4,Madhya Pradesh,Ujjain,rent_tenancy,1
PID-64110,3,1,0,1,0,47.5,0.4,1,2,Haryana,Panipat,property_boundary,0
PID-16397,1,0,0,1,0,999,0.2,1,1,Rajasthan,Ajmer,neighbourhood,0
PID-56953,1,0,0,0,1,999,0.2,1,1,Bihar,Bhagalpur,other_civil,0
PID-50018,7,0,1,2,0,17.5,0.6,2,4,Uttar Pradesh,Kanpur,property_boundary,1
PID-36945,3,1,0,0,0,41.5,0.6,1,2,West Bengal,Kolkata,property_ownership,0
PID-63025,6,2,0,0,0,14.4,1.0,2,4,Gujarat,Rajkot,rent_tenancy,1
PID-60224,2,0,0,0,1,65.0,0.2,1,1,Uttar Pradesh,Lucknow,rent_tenancy,0
PID-99452,3,0,0,1,0,42.0,0.4,1,2,Madhya Pradesh,Indore,neighbourhood,0
PID-99763,3,0,0,0,0,43.0,0.2,1,1,Tamil Nadu,Madurai,contract_breach,0
PID-41043,2,0,1,0,0,35.0,0.4,1,2,Madhya Pradesh,Bhopal,property_ownership,0
PID-55293,7,2,0,0,1,13.5,0.6,2,3,Maharashtra,Nashik,rent_tenancy,1
PID-37886,3,1,0,1,0,21.5,0.6,1,3,Punjab,Patiala,rent_tenancy,1
PID-39500,4,0,0,0,0,14.3,0.6,1,3,Andhra Pradesh,Nellore,money_loan,1
PID-46801,3,0,1,1,1,65.0,0.4,1,1,Madhya Pradesh,Ujjain,property_boundary,0
PID-88585,2,1,0,0,0,33.0,0.4,1,2,Tamil Nadu,Chennai,property_boundary,0
PID-21651,2,0,1,0,0,75.0,0.4,1,1,Delhi,Central Delhi,property_boundary,0
PID-34600,2,0,0,0,0,35.0,0.4,1,2,Punjab,Patiala,family_inheritance,0
PID-75767,7,1,0,1,1,15.2,1.0,1,4,Gujarat,Vadodara,rent_tenancy,1
PID-51991,6,2,0,0,0,13.8,0.8,3,5,Kerala,Thiruvananthapuram,property_boundary,1
PID-48072,2,0,0,0,1,70.0,0.4,1,1,Andhra Pradesh,Tirupati,property_boundary,0
PID-13611,8,1,2,1,0,12.6,1.0,1,3,Andhra Pradesh,Guntur,rent_tenancy,1
PID-82299,3,1,1,1,0,43.0,0.6,1,1,Tamil Nadu,Chennai,property_ownership,0
PID-83519,7,1,1,1,0,16.3,1.0,1,3,Haryana,Gurugram,property_boundary,1
PID-91913,3,0,1,1,0,11.5,0.4,1,3,Andhra Pradesh,Visakhapatnam,rent_tenancy,1
PID-95529,1,0,0,0,1,999,0.2,1,1,Maharashtra,Pune,consumer,0
PID-89223,6,0,0,1,0,17.6,0.8,1,2,Haryana,Ambala,other_civil,1
PID-59161,2,0,0,0,0,43.0,0.4,1,2,Uttar Pradesh,Varanasi,money_loan,0
PID-23087,5,1,1,2,0,17.2,0.8,2,4,West Bengal,Kolkata,property_ownership,1
PID-55155,3,0,0,2,1,40.5,0.4,1,1,Gujarat,Rajkot,consumer,0
PID-71162,2,0,0,0,1,57.0,0.2,1,1,West Bengal,Kolkata,other_civil,0
PID-70481,2,0,0,0,0,77.0,0.4,1,1,Madhya Pradesh,Jabalpur,other_civil,0
PID-89967,2,1,0,0,1,36.0,0.4,1,2,Punjab,Jalandhar,property_ownership,0
PID-51085,4,1,0,0,1,16.0,0.8,1,3,Gujarat,Ahmedabad,rent_tenancy,1
PID-49027,1,0,0,0,0,999,0.2,1,1,Delhi,West Delhi,family_inheritance,0
PID-19527,1,1,0,0,0,999,0.2,1,1,Kerala,Thiruvananthapuram,rent_tenancy,0
PID-27618,2,0,1,0,1,76.0,0.2,1,1,Uttar Pradesh,Varanasi,property_ownership,0
PID-86148,8,2,2,0,0,13.6,0.8,1,3,Rajasthan,Jaipur,property_ownership,1
PID-90055,2,0,1,0,0,71.0,0.2,1,1,Andhra Pradesh,Guntur,property_ownership,0
PID-42598,3,0,0,0,0,55.5,0.6,1,1,Rajasthan,Jaipur,other_civil,0
PID-91681,4,1,1,0,2,7.0,0.8,4,4,Telangana,Karimnagar,property_ownership,1
PID-46193,6,1,2,0,0,11.2,0.8,1,5,Haryana,Gurugram,property_boundary,1
PID-65826,1,1,0,0,0,999,0.2,1,1,Karnataka,Bengaluru Urban,rent_tenancy,0
PID-53414,3,0,0,0,0,55.5,0.6,1,1,Uttar Pradesh,Varanasi,other_civil,0
PID-67152,3,0,1,0,0,63.5,0.4,1,1,Rajasthan,Ajmer,rent_tenancy,0
PID-69692,3,0,0,1,0,78.5,0.6,1,1,Bihar,Patna,neighbourhood,0
PID-29137,2,0,1,0,0,69.0,0.4,1,1,Gujarat,Surat,property_boundary,0
PID-75478,3,1,0,1,0,68.0,0.4,1,1,Delhi,North Delhi,property_boundary,0
PID-40544,5,1,0,1,0,13.5,0.6,1,4,Uttar Pradesh,Noida,property_ownership,1
PID-60619,2,1,0,0,1,49.0,0.4,1,1,Uttar Pradesh,Noida,rent_tenancy,0
PID-13350,3,1,0,0,0,60.5,0.4,1,2,Uttar Pradesh,Agra,rent_tenancy,0
PID-39046,1,0,1,0,0,999,0.2,1,1,Andhra Pradesh,Nellore,rent_tenancy,0
PID-75970,3,0,1,0,1,76.0,0.6,1,1,Uttar Pradesh,Lucknow,property_boundary,0
PID-47385,1,0,0,0,0,999,0.2,1,1,Karnataka,Mysuru,rent_tenancy,0
PID-95879,4,1,1,1,1,14.3,0.6,1,3,Gujarat,Gandhinagar,property_ownership,1
PID-77109,3,1,0,1,0,81.0,0.6,1,1,Tamil Nadu,Madurai,rent_tenancy,0
PID-13102,1,1,0,0,0,999,0.2,1,1,Tamil Nadu,Coimbatore,property_boundary,0
PID-45784,4,0,0,1,0,11.3,0.4,1,4,Uttar Pradesh,Varanasi,consumer,1
PID-67583,7,2,1,0,1,10.7,1.0,2,6,Haryana,Faridabad,rent_tenancy,1
PID-76590,3,0,0,2,0,18.0,0.4,2,3,Bihar,Muzaffarpur,neighbourhood,1
PID-43732,2,1,0,1,0,31.0,0.4,1,2,Haryana,Panipat,rent_tenancy,0
PID-63783,3,2,0,0,0,76.5,0.4,1,1,Kerala,Kannur,property_ownership,0
PID-84457,1,0,0,1,0,999,0.2,1,1,Delhi,South Delhi,other_civil,0
